연도,월,자치구,강수량점수,대기오염점수,불쾌지수점수,쓰레기점수,이상기온점수,환경원점수,환경점수
2022,3,은평구,11.77807486631016,54.3015873015873,30.329506548409668,64.54,26.08695652173913,37.40722504760926,6.924269651208263
2022,3,종로구,12.088903743315509,53.23015873015873,32.84636085715676,67.27,43.47826086956522,41.78273684003925,8.650448835898846
2022,3,중구,11.838235294117649,53.489417989418,32.470244051700504,58.05,26.08695652173913,36.386970771395056,6.521770062991076
2022,3,중랑구,12.088903743315509,49.28835978835978,32.5965860394991,84.06,28.26086956521739,41.25894382727835,8.443807729987874
2022,4,강남구,1.2032085561497323,51.52910052910053,52.82796421863086,34.13,26.08695652173913,33.15544596512405,5.246904145580678
2022,4,강동구,1.283422459893048,51.53174603174604,51.9045784020025,79.77,26.08695652173913,42.11534068307615,8.781664076043254
2022,4,강북구,0.7018716577540106,51.67460317460319,52.20722813104969,93.31,28.26086956521739,45.23091450572486,10.010786276177088
2022,4,강서구,0.8422459893048129,57.455026455026456,51.28765353298713,26.86,26.08695652173913,32.50637649981151,4.990840340112444
2022,4,관악구,1.0427807486631016,54.43650793650795,52.85606484948777,74.18,26.08695652173913,41.720462011279594,8.625880849744389
2022,4,광진구,0.9625668449197862,52.40476190476191,54.09746818566562,92.53,28.26086956521739,45.65113330011294,10.176566411233159
2022,4,구로구,0.8422459893048129,57.53968253968255,52.76413248263956,72.78,26.08695652173913,42.00260350667321,8.73718823493497
2022,4,금천구,0.8221925133689838,51.97354497354498,53.21194545832051,79.15,28.26086956521739,42.68371050209037,9.005891137317802
2022,4,노원구,0.6016042780748663,56.32275132275133,52.95287234284813,63.85,26.08695652173913,39.962836893082695,7.932481760117925
2022,4,도봉구,0.6617647058823529,48.17989417989418,52.50644095538153,96.52,26.08695652173913,44.79101127257944,9.83724045105842
2022,4,동대문구,0.8823529411764706,56.02380952380953,53.77040349315679,81.09,26.08695652173913,43.570704495976386,9.355818332541126
2022,4,동작구,0.8413344676713661,56.56084656084657,53.25229295514434,81.57,23.91304347826087,43.22750349238463,9.220422416207416
2022,4,마포구,0.7419786096256684,50.75661375661377,53.55712693218007,69.21,26.08695652173913,40.070535164031725,7.974969707210426
2022,4,서대문구,0.6617647058823529,49.31481481481482,51.81695833654853,81.57,23.91304347826087,41.45531626710131,8.521278442935271
2022,4,서초구,1.0628342245989306,51.95502645502646,51.92941043938363,55.91,26.08695652173913,37.38884552814964,6.917018763673072
2022,4,성동구,0.7820855614973261,46.66666666666666,54.663690713240776,58.08,23.91304347826087,36.82109728393313,6.693036919307641
2022,4,성북구,0.8422459893048129,57.92592592592592,53.500611232189456,90.26,23.91304347826087,45.28836532513621,10.033451146783278
